"X","Y_true","Y_pred"
"thoattruviththaar","தோற்றுவித்தார்","தோற்றுவித்தார்"
"naadoadi","நாடோடி","நாடோடி"
"turbo","டர்போ","துர்பா"
"thayaranathu","தயாரானது","தயராநது"
"koappaikkaana","கோப்பைக்கான","கோப்பாக்கான"
"rajarajanin","ராஜராஜனின்","ராஜரானின்"
"europe","அய்ரோப்பிய","ஐரோப்பா"
"rover","ரோவர்","ராவர்"
"seiyyappattathu","செய்யப்பட்டது","செய்யப்பட்டது"
"paanankal","பானங்கள்","பாணங்கள்"
"samamaaga","சமமாக","சமமாக"
"therkkilirundhu","தெற்கிலிருந்து","தெற்கிலிருந்து"
"adikku","அடிக்கு","அடிக்கு"
"parappazhavai","பரப்பளவை","பரப்பலவை"
"illaiyenil","இல்லையெனில்","இல்லையிலில்"
"qamio","கேமியோ","காமி"
"azhiththaan","அழித்தான்","அழித்தான்"
"yelimaiyaaga","எளிமையாக","எளிமையாக"
"vetrida","வெற்றிட","வெற்றிட"
"jet","ஜெட்","ஜெட்"
"pee","பீ","பிய்"
"neero","நீரோ","நீரோ"
"sattrup","சற்றுப்","சற்றுப்"
"paithonn","பைதான்","பைதான்"
"matravargalin","மற்றவர்களின்","மற்றவர்களின்"
"yeithum","எய்தும்","எதும்"
"kuuttangalaiyum","கூட்டங்களையும்","கூட்டங்களையும்"
"ivaiyellaam","இவையெல்லாம்","இவையெல்லாம்"
"jaennr","ஜென்னர்","ஜென்ன்"
"varathan","வரதன்","வரதன்"
"asoqaa","அசோகா","அசோகா"
"latcha","இலட்ச","லட்ச"
"chikkana","சிக்கன","சிக்கன"
"kadavule","கடவுளே","கடவுளி"
"pugalpetrtra","புகழ்பெற்ற","புகழ்பெற்ற"
"teta","டாடா","டேடா"
"udalil","உடலில்","உடலில்"
"matravargalaiyum","மற்றவர்களையும்","மற்றவர்களையும்"
"volgaa","வோல்கா","வொல்கா"
"palu","பளு","பாலு"
"thekka","தேக்க","தெக்க"
"sivam","சிவம்","சிவம்"
"arrakkan","அரக்கன்","அரக்கன்"
"panigalukkup","பணிகளுக்குப்","பணிகளுக்குப்"
"kuvintatu","குவிந்தது","குவிந்தது"
"maicroosooft","மைக்ரோசாப்ட்","மைகூரியப்"
"vanpunarvu","வன்புணர்வு","வண்புலவு"
"kambarin","கம்பரின்","கம்பரின்"
"inkaa","இன்கா","இங்கா"
"tamilakatthai","தமிழகத்தை","தமிழகத்தை"
"amsankalum","அம்சங்களும்","அம்சங்களும்"
"sutalaimaatan","சுடலைமாடன்","சுடலைமாமன்"
"naadukadattha","நாடுகடத்த","நாடுகத்த"
"mickii","மிக்கி","மிக்கி"
"cholvathu","சொல்வது","சொல்வது"
"qiits","கீட்ஸ்","கிட்ஸ்"
"shipper","செய்பவர்","சிப்பர்"
"kadidhangalai","கடிதங்களை","கடிதங்களை"
"vakuththathu","வகுத்தது","வகுத்தது"
"weylsh","வெல்ஷ்","வெல்ஸ்"
"gorrila","கொரில்லா","கொற்லிலா"
"tokaiyin","தொகையின்","தோகையின்"
"paeq","பேக்","பேக்"
"sandhyaa","சந்தியா","சந்தியா"
"ashram","ஆசிரமம்","அச்ரர்"
"jane","ஜேன்","ஜென்"
"siridhalavu","சிறிதளவு","சிறித்தவவு"
"kurainthae","குறைந்தே","குறைந்தே"
"bauroon","போரான்","பாரோன்"
"isaikkaruviyai","இசைக்கருவியை","இசைக்கிற்சியை"
"kiuba","கியூபா","கிபா"
"kol","கொள்","கால்"
"saey","சேய்","சே"
"surrullaap","சுற்றுலாப்","சுற்றுள்ளப்"
"aayvum","ஆய்வும்","ஆய்வும்"
"kaardu","சிம்","கார்து"
"ezhuthiyullathu","எழுதியுள்ளது","எழுதியுள்ளது"
"thamilagap","தமிழகப்","தமிழககப்"
"piranthana","பிறந்தன","பிறந்தன"
"cork","கார்க்","கோர்க்"
"kuurappatirukkum","கூறப்பட்டிருக்கும்","கூறப்படிக்குள்"
"thira","திற","திரா"
"piththappai","பித்தப்பை","பித்தப்பை"
"alavugalum","அளவுகளும்","அளவுகளும்"
"uraiyaadalkalil","உரையாடல்களில்","உரையாடங்களில்"
"naagareegangalil","நாகரீகங்களில்","நாகரிக்களில்"
"taklus","டக்ளஸ்","டாக்குஸ்"
"mudindhdhapoathu","முடிந்தபோது","முடிந்தபோது"
"seyarpaadugalil","செயற்பாடுகளில்","செயற்பாடுகளில்"
"kuutamum","கூட்டமும்","கூடமும்"
"laapaththai","லாபத்தை","லாபத்தை"
"vedikkach","வெடிக்கச்","வெடிக்கவ்"
"magaadhaevi","மகாதேவி","மகாதேவி"
"marunthil","மருந்தில்","மருந்தில்"
"rassian","ரஷ்யன்","ரச்யன்"
"thangakudiya","தாங்கக்கூடிய","தங்ககுடிய"
"qarachii","கராச்சி","கராச்சி"
"srinivasa","சீனிவாச","ஸ்ரீனிவால"
"yoakam","யோகம்","யோகம்"
"muyanrum","முயன்றும்","முயன்றும்"
"sum","சம்","சும்"
"karumpalahaiyil","கரும்பலகையில்","கரும்பலையையில்"
"chaaminaathan","சாமிநாதன்","சாமினாதன்"
"elakiri","ஏலகிரி","இலகிரி"
"dailar","டைலர்","டெல்லர்"
"paaluuttikalil","பாலூட்டிகளில்","பாலுடிகிலள்"
"uruvaakkamum","உருவாக்கமும்","உருவாக்கமும்"
"makizhunthu","மகிழுந்து","மகிழுந்து"
"veel","வீல்","வீல்"
"kadidhathil","கடிதத்தில்","கடிதத்தில்"
"innoayai","இந்நோயை","இந்நோயை"
"bii","பீ","பிய்"
"aniitaa","அனிதா","அணிடா"
"thodarpukalum","தொடர்புகளும்","தொடர்புகளும்"
"nikazhththa","நிகழ்த்த","நிகழ்த்த"
"naattraththai","நாற்றத்தை","நாற்றத்தை"
"thodarpudan","தொடர்புடன்","தொடர்புடன்"
"tuurbauu","டர்போ","துர்பப்"
"veezhnthathu","வீழ்ந்தது","வீழ்ந்தது"
"suthamaana","சுத்தமான","சுதமான"
"mauhamad","முஹம்மத்","மதமா"
"columbu","கொழும்பின்","கொலம்பு"
"pacq","பேக்","பாக்"
"prachurankal","பிரசுரங்கள்","பிராச்சுகள்கள்"
"angkeekariththu","அங்கீகரித்து","அங்கீகதித்து"
"ponnaiyum","பொன்னையும்","பொன்னையும்"
"othar","இதர","அதர்"
"baee","பை","பாய்"
"thankich","தங்கிச்","தங்கிச்"
"pradhaesa","மத்தியப்","பிரதேச"
"agaththi","அகத்தி","அகத்தி"
