"X","Y_true","Y_pred"
"vangathaesaththin","வங்கதேசத்தின்","வங்கத்தகத்தின்"
"coimbetore","கோவை","செய்போட்டோர்"
"saint","செயிண்ட்","சென்ட்"
"poyinar","போயினர்","பெயினர்"
"ichaikkaruvikalai","இசைக்கருவிகளை","இசைக்கங்கிலிகை"
"yuneskoavin","யுனெஸ்கோவின்","யூருஸ்காவின்"
"kambattin","கம்பத்தின்","கம்பத்தின்"
"amaerikka","அமெரிக்கா","அமைறிக்க"
"nallaar","நல்லார்","நம்மான்"
"odssi","ஒடிசி","எட்சி"
"athigamaanathu","அதிகமானது","அதிகளானது"
"pongkum","பொங்கும்","பெங்கும்"
"seiyyappattavudan","செய்யப்பட்டவுடன்","செய்யப்பட்டவுர்ளார்"
"gudd","குட்","குட்"
"kulanggalin","குளங்களின்","குழங்களின்"
"siriap","சிரியப்","சினியப்"
"kadarkaraiyilirunthu","கடற்கரையிலிருந்து","கடங்கரையிலிருந்து"
"kouravikkum","கௌரவிக்கும்","கொள்ளவிக்கும்"
"nalan","நளன்","ராமர்"
"baangkaak","பாங்காக்","பார்க்காக்"
"uruvaakkal","உருவாக்கல்","உருவாக்கம்"
"ottaka","ஒட்டக","ஓட்டாக"
"thodarbugalaiyum","தொடர்புகளையும்","தொடர்புகளையும்"
"pukalpetrtra","புகழ்பெற்ற","புகல்பெற்ற"
"kalakattaththil","காலகட்டத்தில்","கலகட்டத்தில்"
"kaimioo","கேமியோ","கைலியோ"
"sanggamaththil","சங்கமத்தில்","சங்களத்தில்"
"thanthirangazhil","தந்திரங்களில்","தந்திரங்களில்"
"eerkanavae","ஏற்கனவே","ஏற்கராவே"
"kooppaikalai","கோப்பைகளை","கோப்பைகளை"
"thimukavin","திமுகவின்","திலுகளின்"
"canara","கனரா","சரான"
"satii","சதி","சடி"
"sunthari","சுந்தரி","சுந்தனி"
"woutar","வாட்டர்","வெஸ்டர்"
"aanai","ஏனை","ஆரை"
"cherbiya","செர்பியா","சென்பிய"
"yedhirkaamal","எதிர்க்காமல்","எதிர்காளம்"
"paesubavargal","பேசுபவர்கள்","பேசுவவர்கள்"
"muhammat","முஹம்மத்","முழம்மாட்"
"pasukkal","பசுக்கள்","பசுக்கம்"
"tietaniuum","டைட்டானியம்","தீடரிலும்"
"vaethangalil","வேதங்களில்","வேதர்களில்"
"sanggaththil","சங்கத்தில்","சங்கத்தில்"
"poadum","தள்ளிப்","போடும்"
"kaettaar","கேட்டார்","கோட்டார்"
"utkolluthal","உட்கொள்ளுதல்","உட்கொளுதல்"
"sthaabaga","ஸ்தாபக","ஸ்தாபா"
"sreenivaasan","ஸ்ரீநிவாசன்","ஸ்ரீரிவாவன்"
"aaduvar","ஆடுவர்","ஆடுவர்"
"pathmanaaban","பத்மநாபன்","பத்சராபப்"
"iiya","ஈய","ஐய"
"yerpaduvathudan","ஏற்படுவதுடன்","ஏற்படுவதுனன்"
"aalosanaikal","ஆலோசனைகள்","ஆலேசனைகள்"
"wheel","வீல்","வீல்"
"poaga","போக","போகா"
"aththiyaayangkalil","அத்தியாயங்களில்","அத்தியாவர்களில்"
"blackberry","பிளாக்பெர்ரி","பிளாப்பின்ரி"
"kuuttamum","கூட்டமும்","கூட்டமும்"
"veter","வாட்டர்","வெட்டர்"
"payanpaduththuvathai","பயன்படுத்துவதை","பயன்படுத்துவதை"
"poona","பூனா","பீரா"
"makayan","மகாயான","மகயர்"
"pizhaigalai","பிழைகளை","பிழைகளை"
"availaik","அவளைக்","அவைமைக்"
"nirubar","நிருபர்","நிருப்பன்"
"kaanpiththaar","காண்பித்தார்","காற்பித்தார்"
"munvaiththaar","முன்வைத்தார்","முன்வைத்தார்"
"panigal","பணிகள்","பணிகள்"
"uruvaakkaththirku","உருவாக்கத்திற்கு","உருவாக்கத்திற்கு"
"manjulaa","மஞ்சுளா","மரும்லா"
"siddharth","சித்தார்த்","சித்தர்ட்"
"idaodhikkeedu","இடஒதுக்கீடு","இடைதிக்கோடு"
"thiraiyin","திரையின்","தினையின்"
"oial","ஆயில்","இயல்"
"maaskoovin","மாஸ்கோவின்","மாக்கூவின்"
"thaniththanmaiyudan","தனித்தன்மையுடன்","தனித்தரம்லியர்"
"nirvaaga","நிர்வாக","நிற்வாக"
"kallurigalilum","கல்லூரிகளிலும்","கல்லுறிகளிலும்"
"aayuvugalin","ஆய்வுகளின்","ஆயிலுகளின்"
"karlos","கார்லோஸ்","கார்ச்ஸ்"
"sutrullaap","சுற்றுலாப்","சுற்றும்பாப்"
"vaanuurti","உலங்கு","வாருண்டி"
"aayeraththu","ஆயிரத்து","ஆயிதத்து"
"marunthin","மருந்தின்","மருந்தின்"
"symon","சைமன்","சிலன்"
"riishi","ரிஷி","ரிச்சி"
"sothai","சொத்தை","சேதை"
"thanakkaaga","தனக்காக","தரக்காக"
"goolda","கோல்ட்","கோல்டா"
"pugalpetrtravai","புகழ்பெற்றவை","புகல்பெற்றுவை"
"piranthapoathu","பிறந்தபோது","பிரந்தபோது"
"varaaka","வராக","வராக"
"nulainthathu","நுழைந்தது","நுளைந்தது"
"soottinaar","சூட்டினர்","சீட்டினார்"
"kadarkaraikku","கடற்கரைக்கு","கடங்கறைக்கு"
"kuyili","குயிலி","குயிலி"
"nigazhvugalaiyum","நிகழ்வுகளையும்","நிகழ்வுகளையும்"
"varavirukkum","வரவிருக்கும்","வரவிருக்கும்"
"inniruvanam","இந்நிறுவனம்","இன்நிருவரம்"
"pozhudhum","பொழுதும்","பொழுதும்"
"porupeattradhu","பொறுப்பேற்றது","பெறுபெற்றது"
"padipaith","படிப்பைத்","படிபைத்"
"noolagath","நூலகத்","நீலகத்"
"aakividum","ஆகிவிடும்","ஆகிவிடும்"
"aanmaavukku","ஆன்மாவுக்கு","ஆர்வாலுக்கு"
"deepan","தீபன்","தீபர்"
"aantanar","ஆண்டனர்","ஆண்டனர்"
"tamilagatthilirundhu","தமிழகத்திலிருந்து","தமிழகத்திலிருந்து"
"pamparam","பம்பரம்","பல்பராம்"
"kamittiyel","கமிட்டியில்","கலித்தியம்"
"unthum","உந்தும்","உந்தும்"
"saranadainthar","சரணடைந்தார்","சரரடைந்தன்"
"kallurikazhum","கல்லூரிகளும்","கல்லுறிகளும்"
